anime_id,name,genre,type,episodes,rating,members,Index
2536,Angelique: Shiroi Tsubasa no Memoire,"Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",OVA,2,6.14,1871,6373
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,Music,OVA,1,6.14,1455,6374
3764,Chouon Senshi Borgman 2: Shin Seiki 2058,"Action, Demons, Sci-Fi, Shounen",OVA,3,6.14,319,6375
2754,Cleopatra D.C.,"Action, Adventure, Sci-Fi",OVA,3,6.14,1074,6376
2575,Don Chuck Monogatari,"Adventure, Kids, Slice of Life",TV,26,6.14,411,6377
3525,Extra,"Action, Dementia, Horror, Music, Sci-Fi",Music,1,6.14,2401,6378
32747,Fake Style II,Music,Music,1,6.14,82,6379
22099,Hero Bank,"Game, Kids",TV,51,6.15,1946,6380
2483,Kaitouranma The Animation,"Action, Adventure, Martial Arts, Samurai",OVA,2,6.14,1512,6381
3576,Kodai Ouja Kyouryuu King,"Adventure, Fantasy, Kids",TV,49,6.14,4402,6382
29517,Kumi to Tulip,"Kids, Sci-Fi",Movie,1,6.14,999,6383
1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,6.14,6176,6384
17719,Mahoutsukai Sally (Movie),"Comedy, Magic, Shoujo",Movie,1,6.14,202,6385
18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,"Romance, School, Shounen Ai",Special,1,6.13,728,6386
18365,Mazinger ZIP!,"Comedy, Mecha",TV,237,6.14,273,6387
1155,Melty Lancer,"Adventure, Comedy, Sci-Fi, Space",OVA,6,6.14,1035,6388
22381,Nandaka Velonica,"Comedy, Fantasy, Kids",TV,10,6.14,737,6389
10736,Precure kara Minna e no Ouen Movie,"Fantasy, Magic, Shoujo",ONA,1,6.14,893,6390
28715,Rusty Nail,"Action, Music, Sci-Fi",Music,1,6.14,417,6391
3398,Shin Hurricane Polymar,"Action, Martial Arts, Sci-Fi, Super Power",OVA,2,6.14,752,6392
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,"Adventure, Comedy, Kids, Sci-Fi",Special,1,6.14,219,6393
546,Wind: A Breath of Heart (TV),"Drama, Romance, School, Supernatural",TV,13,6.14,7778,6394
6076,&quot;Eiji&quot;,"Comedy, Drama, Sports",OVA,1,6.13,805,6395
8939,Bohemian Rhapsody,"Music, Sci-Fi, Space",Music,1,6.13,3005,6396
29974,"Diabolik Lovers More,Blood","Harem, School, Shoujo, Vampire",TV,12,6.13,37924,6397
32745,Fake Style,Music,Music,1,6.13,85,6398
24817,Fantasista Stella,"Shounen, Sports",OVA,3,6.13,486,6399
15577,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy, Kids",OVA,1,6.13,240,6400
19581,Houseki no Kuni,"Fantasy, Sci-Fi, Seinen",ONA,1,6.13,1156,6401
1084,I&#039;&#039;s,"Drama, Romance",OVA,2,6.13,6419,6402
12755,Mahoutsukai Jiji,"Fantasy, Magic, Music",ONA,1,6.13,1039,6403
25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,Music,Special,1,6.13,863,6404
8130,Mighty Orbots,"Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210,6405
2468,Nineteen 19,"Drama, Romance",OVA,1,6.13,1402,6406
16345,Ninku: Knife no Bohyou,"Action, Adventure, Comedy, Martial Arts, Shounen",Special,1,6.13,280,6407
18039,Rescue Me!,"Ecchi, Harem, Romance",OVA,1,6.13,14381,6408
25441,Shin Strange+ Special,"Comedy, Shoujo, Slice of Life",Special,1,6.13,1094,6409
15505,Shining Hearts: Shiawase no Pan Specials,Fantasy,Special,6,6.13,1572,6410
1786,Sprite: Between Two Worlds,"Comedy, Ecchi, Romance, School",OVA,2,6.13,810,6411
32563,Starry Tales: Seiza wa Toki wo Koete,"Fantasy, Space",Movie,1,6.13,286,6412
17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,6.13,2852,6413
1267,Yoroiden Samurai Troopers Message,"Adventure, Fantasy, Samurai, Shounen",OVA,5,6.13,1299,6414
2163,AIKa R-16: Virgin Mission,"Action, Comedy, Ecchi",OVA,3,6.12,13346,6415
5157,Alexander Senki Movie,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",Movie,1,6.12,1258,6416
7156,Arei no Kagami: Way to the Virgin Space,"Action, Adventure, Sci-Fi, Space",Movie,1,6.12,549,6417
10501,Bannou Yasai Ninninman,"Comedy, Supernatural",Movie,1,6.13,3612,6418
29823,Channel 5.5 3rd Season,"Comedy, Parody",ONA,4,6.12,280,6419
23483,Decorator,Music,Music,1,6.12,880,6420
8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Movie,1,6.12,4882,6421
10691,Downloader,Music,Music,1,6.12,3680,6422
19871,Gaist Crusher,"Action, Fantasy, Supernatural",TV,51,6.12,1294,6423
33709,Garo: Guren no Tsuki Special,"Action, Demons, Fantasy, Magic, Supernatural",Special,1,6.1,930,6424
2775,Genocyber,"Action, Horror, Mecha, Psychological, Sci-Fi",OVA,5,6.12,12158,6425
4917,Ginga Tansa 2100-nen: Border Planet,Sci-Fi,Special,1,6.12,336,6426
881,Green Green OVA,"Comedy, Ecchi, Romance, School",OVA,1,6.12,21620,6427
1284,Houma Hunter Lime,"Comedy, Fantasy",OVA,3,6.12,945,6428
9978,Kyouryuu Tankentai Born Free,"Action, Sci-Fi",TV,25,6.12,236,6429
2305,Mobile Suit SD Gundam Mk III,"Mecha, Parody, Sci-Fi",OVA,6,6.12,1805,6430
23099,Puchitto Gargantia Special,"Comedy, Mecha, Sci-Fi",Special,1,6.12,1786,6431
23621,"Sagashita no wa Oheya, Mitsuketa no wa Mirai","Romance, Slice of Life",ONA,1,6.12,204,6432
1167,Samurai Gun,"Action, Historical, Seinen",TV,12,6.12,5381,6433
5027,Stitch!,"Adventure, Comedy, Kids",TV,25,6.12,2569,6434
18205,World Fool News (TV),"Comedy, Slice of Life",TV,12,6.12,999,6435
9829,Yonimo Osoroshii Nihon Mukashibanashi,"Dementia, Horror, Psychological",OVA,3,6.12,655,6436
23825,Ys IV: The Dawn of Ys,"Action, Adventure, Fantasy, Game",Special,1,6.12,237,6437
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",Comedy,Special,1,6.13,12967,6438
3080,Anime Tenchou,"Action, Parody",OVA,1,6.11,6066,6439
8921,Believe,"Action, Music, Super Power",Music,1,6.11,616,6440
3060,Dallos,"Action, Mecha, Sci-Fi",OVA,4,6.11,2520,6441
33392,Gakuen Handsome,"Comedy, Parody, School, Shounen Ai",TV,12,6.11,10696,6442
319,Happy World!,"Comedy, Ecchi, Fantasy, Romance",OVA,3,6.11,4348,6443
27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,Magic,OVA,2,6.11,362,6444
32600,Kanojo wa Zombie,"Music, Romance",Music,1,6.11,387,6445
3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,"Action, Adventure, Drama, Historical",OVA,1,6.11,735,6446
1036,Kashou no Tsuki: Aki Kyougen,"Historical, Romance, Shoujo, Supernatural",OVA,2,6.11,3621,6447
1150,Legend of Crystania OVA,"Action, Adventure, Fantasy, Magic, Supernatural",OVA,3,6.11,2521,6448
3258,Lily C.A.T.,"Horror, Sci-Fi, Space",Movie,1,6.11,2068,6449
17351,Mangirl!: Asobu Henshuu Girl,"Comedy, Slice of Life",Special,1,6.11,3933,6450
33201,Ojisan to Marshmallow Special,Comedy,Special,1,6.11,6392,6451
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,"Comedy, Romance",Movie,1,6.11,1804,6452
6704,Queen&#039;s Blade: Rurou no Senshi Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.11,9470,6453
4471,Shin SOS Dai Tokyo Tankentai,Adventure,Movie,1,6.11,977,6454
8337,Shoka,"Action, Fantasy, Historical",Special,1,6.11,3355,6455
7668,Suki Desu Suzuki-kun!!,Romance,OVA,2,6.11,3514,6456
29758,Taboo Tattoo,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",TV,12,6.11,99460,6457
24109,Tooryanse,"Music, Supernatural",Music,1,6.11,305,6458
7174,Usaru-san,Kids,Special,4,6.11,822,6459
19447,Arata Kangatari Picture Drama,Fantasy,Special,6,6.1,1129,6460
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,"Comedy, Parody, Sci-Fi",Special,24,6.1,455,6461
1269,Bio Hunter,"Action, Demons, Horror",OVA,1,6.1,5719,6462
6985,Buddha Saitan,"Psychological, Romance, Supernatural",Movie,1,6.1,3824,6463
7420,Byulbyul Iyagi,"Drama, Psychological",Movie,6,6.1,235,6464
14537,Cinnamon no Parade,Fantasy,ONA,1,6.1,186,6465
31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy",Special,12,6.1,2769,6466
8855,Eiyuu Gaiden Mozaicka,Fantasy,OVA,4,6.1,558,6467
31977,Hanabi,"Drama, Music, Romance, Slice of Life",Music,1,6.1,162,6468
32349,Hot Minute: Gudetama,"Comedy, Kids",Special,1,6.1,213,6469
4091,Kagami no Genon,Slice of Life,Movie,1,6.1,1803,6470
31865,Kare Baka: Wagahai no Kare wa Baka de R,"Comedy, Romance, School",ONA,8,6.1,4391,6471
4460,Kikumana,"Dementia, Psychological",ONA,1,6.1,4723,6472
328,Piano,"Drama, Music, Romance, Shoujo, Slice of Life",TV,10,6.1,5674,6473
9385,Rokushin Gattai GodMars (1982),"Action, Mecha, Sci-Fi, Space",Movie,1,6.1,304,6474
8668,Seikon no Qwaser Picture Drama,Ecchi,Special,16,6.1,8932,6475
31072,Show By Rock!!: Legend of Shingan Crimsonz,"Comedy, Music",ONA,3,6.1,516,6476
21067,Strange+,"Comedy, Shoujo, Slice of Life",TV,12,6.1,21006,6477
25049,Sushi Ninja,"Action, Comedy, Fantasy",ONA,Unknown,6.1,287,6478
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,Comedy,Special,3,6.1,1266,6479
28227,White Album 2 Picture Drama,"Drama, Ecchi",Special,2,6.1,2296,6480
6718,Yamato 2520,"Action, Adventure, Military, Sci-Fi",OVA,3,6.1,726,6481
27789,Yodaka no Hoshi (Music),"Drama, Fantasy, Music, Slice of Life",Music,1,6.1,478,6482
12145,Backkom,"Comedy, Kids",TV,52,6.09,423,6483
10799,Chime,Music,Music,1,6.09,3125,6484
8551,Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan,"Comedy, Sci-Fi, Shounen",Movie,1,6.09,576,6485
3104,Geisters: Fractions of the Earth,"Action, Sci-Fi",TV,26,6.09,670,6486
12569,Himitsu no Akko-chan (Movie),"Magic, School, Shoujo",Movie,1,6.09,228,6487
9940,Mai no Mahou to Katei no Hi,"Drama, Magic",Special,1,6.09,1131,6488
2079,Majuu Senshi Luna Varga,"Adventure, Comedy, Ecchi, Fantasy, Magic",OVA,4,6.09,640,6489
25999,Minna Atsumare! Falcom Gakuen SC,"Comedy, Parody, School, Seinen",TV,12,6.09,1366,6490
3630,Miracle Shoujo Limit-chan,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",TV,25,6.09,236,6491
30886,Mu Di,Music,Movie,1,6.09,145,6492
23423,Mujaki no Rakuen,"Comedy, Ecchi, Romance, School, Seinen",OVA,3,6.09,12054,6493
33164,Musaigen no Phantom World: Limitless Phantom World,"Comedy, Fantasy, Supernatural",Special,7,6.09,6401,6494
4097,Nanmu Ichibyousokusai,"Historical, Music",Movie,1,6.09,251,6495
31890,Nurse Witch Komugi-chan R,"Comedy, Magic, Parody",TV,12,6.09,7376,6496
12135,Ra/Radio Noise*Planet,"Adventure, Psychological, Sci-Fi",OVA,1,6.09,595,6497
2906,Rokushin Gattai GodMars: Juunanasai no Densetsu,"Action, Mecha, Sci-Fi, Space",OVA,1,6.09,408,6498
1037,Saint Beast: Seijuu Kourin-hen,"Action, Fantasy, Magic, Supernatural",TV,6,6.09,6177,6499
6641,Tonari no 801-chan R,"Comedy, Music",OVA,1,6.09,1947,6500
6809,Toshi Densetsu Monogatari Hikiko,Horror,OVA,1,6.09,2963,6501
4264,Ultraviolet: Code 044,"Action, Sci-Fi",TV,12,6.09,3784,6502
5920,Xanadu Dragonslayer Densetsu,"Adventure, Comedy, Fantasy",OVA,1,6.09,307,6503
19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,"Comedy, Fantasy, Magic",Special,13,6.09,1203,6504
8181,Adachi-ga Hara,Sci-Fi,Movie,1,6.08,516,6505
6443,AIKa Zero,"Action, Adventure, Comedy, Ecchi",OVA,3,6.08,9595,6506
294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.08,7833,6507
19521,GAME OVER feat. Hatsune Miku,Music,Music,1,6.08,1400,6508
8252,Getter Robo (Movie),"Action, Mecha, Sci-Fi, Shounen",Movie,1,6.08,527,6509
9646,Goddamn,"Action, Cars, Seinen, Sports",OVA,2,6.08,582,6510
31064,Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,"Action, Sci-Fi",ONA,1,6.08,1348,6511
22497,Hello Kitty no Kaguya-hime,"Fantasy, Kids",OVA,1,6.08,176,6512
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,"Magic, Shoujo",Movie,1,6.08,200,6513
1947,Kikou Sennyo Rouran,"Action, Fantasy, Mecha",TV,28,6.08,1049,6514
6993,Koneko no Rakugaki,Comedy,Movie,1,6.08,547,6515
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,"Action, Drama, Police, Seinen",TV,11,6.08,627,6516
321,Najica Dengeki Sakusen,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.08,9605,6517
28247,Pankis! 2-jigen,"Comedy, Music",TV,24,6.08,331,6518
6311,Sarutobi Ecchan,"Comedy, Kids, Magic, School",TV,26,6.08,357,6519
9239,Scoopers,"Action, Sci-Fi",OVA,1,6.08,195,6520
5293,Time Slip Ichimannen: Prime Rose,"Action, Adventure, Drama, Romance, Sci-Fi",Special,1,6.08,584,6521
12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,"Comedy, Drama, Harem, Romance, Sci-Fi",OVA,4,6.08,550,6522
23903,Tuzki: Love Assassin,"Comedy, Romance",ONA,1,6.08,309,6523
8707,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,"Mecha, Sci-Fi",Movie,1,6.08,232,6524
32338,Yes! BanG_Dream!,Music,Music,1,6.06,353,6525
5931,Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken,"Adventure, Comedy, Fantasy",OVA,1,6.07,348,6526
15423,Antinotice,Music,Music,1,6.07,744,6527
3205,Cream Lemon: Lemon Angel,Ecchi,TV,37,6.07,1068,6528
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,"Adventure, Kids",Movie,1,6.07,748,6529
3461,Gensou Jotan Ellcia,"Adventure, Fantasy",OVA,4,6.07,940,6530
9264,Hana no Ko Lunlun: Konnichiwa Sakura no Kuni,"Drama, Magic, Shoujo",Movie,1,6.07,423,6531
11543,Hate You,Music,Music,1,6.07,1222,6532
2465,Idol Bouei-tai Hummingbird,"Action, Adventure, Comedy, Military, Music, Shounen",OVA,4,6.07,825,6533
32748,La Primavera,Music,Music,1,6.07,86,6534
13195,"Misenai Namida wa, Kitto Itsuka","Fantasy, Music",Music,1,6.07,279,6535
1769,Oh! Super Milk-chan,"Action, Comedy, Parody, Sci-Fi",TV,12,6.07,2757,6536
22735,Oreca Battle,Game,TV,51,6.07,1632,6537
3095,Sono Kinisasete yo: My My Mai,"Comedy, Ecchi, Supernatural",OVA,2,6.07,1018,6538
24179,Strobe Light,Music,Music,1,6.07,313,6539
5640,Tabidachi: Ami Shuushou,"Drama, Ecchi, Romance",Movie,1,6.07,402,6540
13691,Taisei Kensetsu: Shin Doha Kokusai Kuukou,Drama,Special,1,6.07,1705,6541
5263,Tomorrow&#039;s Song,Music,Music,1,6.07,507,6542
12851,Ultraman USA,"Action, Adventure, Sci-Fi",Movie,1,6.07,243,6543
25875,"Wake Up, Girl Zoo!",Comedy,ONA,10,6.07,3308,6544
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",Drama,Special,1,6.1,535,6545
2183,Ayane-chan High Kick!,"Comedy, Shounen, Sports",OVA,2,6.06,2439,6546
29291,Behind a Smile,"Action, Demons, Music",Music,1,6.06,292,6547
6419,Cinderella Express,"Comedy, Ecchi, Romance, Seinen",OVA,1,6.06,299,6548
7953,Defend Love,"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,6.06,1162,6549
27417,Diabolik Lovers OVA,"Harem, School, Shoujo, Vampire",OVA,1,6.06,13638,6550
858,Gunparade Orchestra,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",TV,24,6.06,2816,6551
31109,Hatsukoi Monster,"Comedy, Romance, School, Shoujo",TV,12,6.06,37238,6552
29778,Himitsu Spark,Music,Music,1,6.06,367,6553
31035,Inferno Cop Specials,"Action, Comedy",Special,2,6.06,755,6554
1991,Juusou Kikou Dancougar Nova,Mecha,TV,12,6.06,3326,6555
8667,Koi Hanabi,"Fantasy, Music",Music,1,6.06,235,6556
7461,Komaneko no Christmas: Maigo ni Natta Present,"Comedy, Fantasy",Movie,1,6.06,207,6557
8443,Mahou no Star Magical Emi: Semishigure,"Comedy, Magic, Shoujo",OVA,1,6.06,337,6558
14045,Mangirl!,"Comedy, Slice of Life",TV,13,6.05,19015,6559
1912,Marginal Prince: Gekkeiju no Ouji-tachi,"Romance, School, Shounen Ai",TV,13,6.06,7962,6560
10679,Maria†Holic: Run Run Riru Ran Ran Rara,"Comedy, Music",Music,1,6.06,2778,6561
28991,Ninja &amp; Soldier,Psychological,Movie,1,6.06,166,6562
8724,Nobiro Nobiro Daisuki na Ki,"Fantasy, Music",Music,1,6.06,168,6563
31362,Osiris no Tenbin,"Drama, Supernatural, Thriller",ONA,10,6.06,1447,6564
31846,Puzzle &amp; Dragons CM,"Game, School",ONA,2,6.06,696,6565
1711,Ryuusei Sentai Musumet,"Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13,6.06,1331,6566
6798,Saa Ikou! Tamagotchi,Kids,TV,12,6.06,487,6567
1226,Seihou Tenshi Angel Links,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",TV,13,6.06,4817,6568
7257,Shijin no Shougai,"Drama, Fantasy, Psychological",Movie,1,6.06,541,6569
1148,Teito Monogatari,"Historical, Horror, Supernatural",OVA,4,6.06,3393,6570
19133,Turning Girls,"Comedy, Slice of Life",ONA,7,6.06,4588,6571
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,"Adventure, Comedy, Supernatural",Special,1,6.06,265,6572
33798,Cheer Danshi!! Recap,"School, Sports",Special,1,6.06,2537,6573
7771,Chiisana Jumbo,"Fantasy, Kids, Music",Movie,1,6.05,202,6574
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,"Action, Mecha, Sci-Fi, Super Power",Movie,1,6.05,389,6575
4158,Dore Dore no Uta,Music,Music,1,6.05,1658,6576
5785,G-9,Fantasy,OVA,1,6.05,1693,6577
18109,Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,"Comedy, Parody",Movie,1,6.05,433,6578
3157,Guardian Hearts-Power UP!,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",OVA,4,6.05,2402,6579
8213,Hoka Hoka Kazoku,Comedy,TV,1428,6.05,194,6580
3805,Kaitou Tenshi Twin Angel,Magic,OVA,2,6.05,3442,6581
3264,Lemon Angel (1988/II),Ecchi,TV,8,6.05,462,6582
275,Love♥Love?,"Comedy, Ecchi, Harem, Romance",TV,9,6.05,15114,6583
361,Memories Off,"Drama, Romance",OVA,3,6.05,4488,6584
32898,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - Uchuu no Kagerou 2,"Action, Mecha, Space",Special,1,6.05,269,6585
20961,Parol no Miraijima,"Action, Adventure, Fantasy",Movie,1,6.05,1541,6586
1098,Samurai Girl Real Bout High School,"Adventure, Comedy, Fantasy, Shounen",TV,13,6.05,6689,6587
1378,Sengoku Kitan Youtouden Soushuuhen,"Action, Martial Arts, Samurai",Movie,1,6.05,3110,6588
1227,Shuten Douji,"Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural",OVA,4,6.05,1036,6589
8176,Teinenpi Shoujo Haiji,Comedy,ONA,8,6.05,216,6590
30909,vivi,"Adventure, Fantasy, Music, Romance",Music,1,6.05,134,6591
366,AIKa,"Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,7,6.04,17545,6592
1351,Angel Cop,"Action, Police, Sci-Fi",OVA,6,6.04,5663,6593
1268,Aquarian Age: Saga II - Don&#039;t Forget Me...,"Action, Drama, Super Power",OVA,1,6.04,2332,6594
33548,Babyshiba,Comedy,Special,6,6.04,129,6595
2607,Birth,"Action, Adventure, Comedy, Sci-Fi",OVA,1,6.04,2129,6596
2292,Bouken! Iczer 3,"Action, Adventure, Sci-Fi",OVA,6,6.04,1218,6597
12157,Busou Chuugakusei: Basket Army,"Action, Military",ONA,5,6.04,4046,6598
5918,Deimos no Hanayome: Ran no Kumikyoku,"Demons, Drama, Fantasy, Horror, Magic, Mystery, Psychological, Shoujo, Supernatural",OVA,1,6.04,2030,6599
2065,Gall Force: New Era,"Action, Mecha, Military, Sci-Fi, Space",OVA,2,6.04,950,6600
18557,High School Agent,"Action, Drama, Military",OVA,2,6.04,219,6601
11043,Install Pilot,"Action, Sci-Fi, Shounen",Special,1,6.04,456,6602
307,Kerokko Demetan,"Comedy, Fantasy, Kids",TV,39,6.04,533,6603
1908,Lesson XX,"Romance, Shounen Ai",OVA,1,6.04,4574,6604
9878,Licca-chan to Yamaneko Hoshi no Tabi,"Adventure, Fantasy, Kids, Magic",OVA,1,6.04,189,6605
31631,Monster Hunter Stories: Ride On,Fantasy,TV,48,6.03,6848,6606
3480,Nayuta,"Action, Sci-Fi, Shoujo",OVA,1,6.04,549,6607
13673,Otome Nadeshiko Koi Techou,"Historical, Shoujo",OVA,1,6.04,3074,6608
32961,Regalia: The Three Sacred Stars,"Action, Mecha, Sci-Fi",TV,13,6.03,16766,6609
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,Fantasy,Special,6,6.04,1292,6610
33775,Soul Buster,"Action, Samurai",TV,12,6.01,11086,6611
23679,Strange+ Special,"Comedy, Shoujo, Slice of Life",Special,1,6.04,1235,6612
17965,Tetsuwan Atom: Ao Kishi no Kan,"Action, Mecha, Sci-Fi",Movie,1,6.04,282,6613
9528,Transformers Superlink Special,"Adventure, Kids, Mecha, Sci-Fi, Shounen",Special,1,6.04,418,6614
6800,Transformers: Scramble City,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.04,792,6615
2882,Anime Oyako Gekijou,"Adventure, Fantasy, Historical, Kids, Sci-Fi",TV,26,6.03,1074,6616
15749,Chiisana Ojisan,Slice of Life,TV,30,6.03,478,6617
33236,Committed RED,Music,Music,1,6.03,140,6618
31018,DD Hokuto no Ken 2 Ichigo Aji+,"Comedy, Parody, School, Seinen",TV,12,6.03,1695,6619
11795,Forsaken,"Music, Vampire",Music,1,6.03,583,6620
24855,Girlfriend (Kari),"School, Slice of Life",TV,12,6.03,24338,6621
22835,Himegoto,"Comedy, School",TV,13,6.03,42129,6622
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,Magic,TV,12,6.03,4669,6623
5472,Kokoro Toshokan: Communication Clips,"Comedy, Drama, Slice of Life",Special,1,6.03,455,6624
2527,Kotetsu no Daibouken,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",OVA,2,6.03,1420,6625
31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic",TV,12,6.03,13654,6626
4688,Minna Agechau♡,"Comedy, Ecchi, Romance",OVA,1,6.03,690,6627
4130,Petit Eva: Evangelion@School,"Comedy, Parody, School",ONA,24,6.03,15734,6628
32772,Puzzle &amp; Dragons Cross,"Game, Kids",TV,Unknown,6.03,4369,6629
1245,Shihaisha no Tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",OVA,1,6.03,4377,6630
32521,Super Mario World: Mario to Yoshi no Bouken Land,"Comedy, Game, Kids",OVA,1,6.02,163,6631
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.02,37993,6632
56,Avenger,"Adventure, Fantasy, Sci-Fi, Shounen",TV,13,6.02,12286,6633
1665,Babel Nisei (1992),"Action, Mecha, Sci-Fi",OVA,4,6.02,1074,6634
4522,Bounty Hunter: The Hard,"Action, Police",OVA,1,6.02,430,6635
18599,Chocotan!,"Comedy, Shoujo",Special,1,6.02,2923,6636
3763,Chouon Senshi Borgman: Lovers Rain,"Action, Demons, Sci-Fi, Shounen",Movie,1,6.02,404,6637
17397,Cyclops Shoujo Saipuu,"Comedy, Ecchi, School, Slice of Life",ONA,12,6.02,15329,6638
2382,Firestorm,"Action, Mecha, Military, Sci-Fi",TV,26,6.02,615,6639
1623,G-On Riders,"Action, Comedy, School, Sci-Fi",TV,13,6.02,2606,6640
4210,Gokiburi-tachi no Tasogare,"Drama, Military",Movie,1,6.02,794,6641
16317,Ishida to Asakura,"Comedy, School, Seinen",TV,12,6.02,9800,6642
3267,Kingdom of Chaos: Born to Kill,Fantasy,OVA,4,6.02,496,6643
28959,Kizuna (Special),"Drama, Romance, Slice of Life",Special,1,6.02,394,6644
5415,La Rose de Versailles,"Drama, Historical, Military, Romance, Shoujo Ai, Slice of Life",Special,1,6.02,1812,6645
32695,Match Shoujo,,ONA,1,6.02,242,6646
9087,"Mobile Suit SD Gundam Musha, Knight, Commando","Action, Comedy, Fantasy, Mecha, Parody",Movie,2,6.02,860,6647
29323,"Oyaji no, Imo no Kamisama.",Slice of Life,Special,1,6.02,202,6648
1643,Sailor Victory,"Action, Comedy, Mecha, Sci-Fi",OVA,2,6.02,801,6649
1625,Soul Link Special,"Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space",Special,1,6.02,1973,6650
